fid,object_id,park_name,zone_type,area_m2,is_fenced,has_water,quality_score,longitude,latitude,geometry_wkt,web_link
HUNDEZONEOGD.2097827,2097827,Leberweg (MA49),Hundeauslaufplatz,1510.0,True,False,2,16.455689491471826,48.15148953620613,POINT (16.455689491471826 48.15148953620613),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097953,2097953,Karl-Farkas-Park,Hundeverbot,1501.0,True,False,2,16.346385245610612,48.20464707730143,POINT (16.346385245610612 48.20464707730143),
HUNDEZONEOGD.2097824,2097824,Schweizergarten,Hundezone,1474.0,True,False,2,16.38585153178108,48.18795534422543,POINT (16.38585153178108 48.18795534422543),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097829,2097829,Wertheimsteinpark,Hundezone,1463.0,False,False,1,16.361008969752817,48.243393285125876,POINT (16.361008969752817 48.243393285125876),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097936,2097936,Kongreßpark,Hundezone,1436.0,True,False,2,16.311377267483497,48.222623174585046,POINT (16.311377267483497 48.222623174585046),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097987,2097987,Leon-Askin-Park,Hundeverbot,1433.0,False,False,1,16.332142413968405,48.210562426339955,POINT (16.332142413968405 48.210562426339955),
HUNDEZONEOGD.2098048,2098048,PA Zentaplatz,Hundeverbot,1421.0,True,False,2,16.360042816463224,48.18657479196251,POINT (16.360042816463224 48.18657479196251),
HUNDEZONEOGD.2097937,2097937,Teresa-Tauscher-Park (MA49),Hundezone,1410.0,True,False,2,16.430086796428945,48.26063063721425,POINT (16.430086796428945 48.26063063721425),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097797,2097797,Türkenschanzpark,Hundezone,1402.0,True,True,3,16.337526042537,48.234452073606306,POINT (16.337526042537 48.234452073606306),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098005,2098005,Andreaspark,Hundeverbot,1386.0,True,False,2,16.347443991230836,48.198832814264975,POINT (16.347443991230836 48.198832814264975),
HUNDEZONEOGD.2097773,2097773,PA Winckelmannstraße,Hundezone,1375.0,True,True,3,16.32102158294995,48.190440813903415,POINT (16.32102158294995 48.190440813903415),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097894,2097894,Beethovenpark,Hundeauslaufplatz,1375.0,False,False,1,16.351417616920706,48.25900528423394,POINT (16.351417616920706 48.25900528423394),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098159,2098159,Rochuspark,Hundeverbot,1357.0,True,False,2,16.393125230728273,48.20204908491047,POINT (16.393125230728273 48.20204908491047),
HUNDEZONEOGD.2098158,2098158,Schmalzhoftempelpark,Hundeverbot,1332.0,True,False,2,16.34824421436825,48.19517338258374,POINT (16.34824421436825 48.19517338258374),
HUNDEZONEOGD.2097890,2097890,PA Siedlung Wienerflur,Hundezone,1329.0,True,False,2,16.312711192095385,48.13107657879341,POINT (16.312711192095385 48.13107657879341),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097772,2097772,Edelsinnstraße Hundezone,Hundezone,1329.0,True,False,2,16.32788697457501,48.17358161258961,POINT (16.32788697457501 48.17358161258961),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097941,2097941,Wohnparkstraße Hundezone,Hundezone,1327.0,True,False,2,16.316907332337838,48.15299572398029,POINT (16.316907332337838 48.15299572398029),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097740,2097740,PA Asperner Wies'n,Hundezone,1315.0,True,False,2,16.476886134521926,48.21326252193812,POINT (16.476886134521926 48.21326252193812),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098081,2098081,Hugo-Gottschlich-Park,Hundeverbot,1309.0,True,False,2,16.37177139434706,48.23541192910528,POINT (16.37177139434706 48.23541192910528),
HUNDEZONEOGD.2097904,2097904,PA Auer-Welsbach-Straße,Hundezone,1293.0,True,False,2,16.314604434857014,48.155632490810326,POINT (16.314604434857014 48.155632490810326),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097901,2097901,Schubertpark,Hundezone,1281.0,True,True,3,16.339067789406787,48.22583350615912,POINT (16.339067789406787 48.22583350615912),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097748,2097748,Vilma-Webenau-Park,Hundezone,1281.0,True,False,2,16.382497223158133,48.27826625630826,POINT (16.382497223158133 48.27826625630826),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097820,2097820,PA Baumgasse,Hundezone,1273.0,True,False,2,16.40543735660576,48.1912333674004,POINT (16.40543735660576 48.1912333674004),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098113,2098113,PA Dreihausgasse,Hundeverbot,1231.0,True,False,2,16.32581484627591,48.18708847764614,POINT (16.32581484627591 48.18708847764614),
HUNDEZONEOGD.2097736,2097736,PA Dolfi-Gruber-Weg,Hundezone,1228.0,True,False,2,16.44219912697853,48.24118278650009,POINT (16.44219912697853 48.24118278650009),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097924,2097924,Wolkersbergenstraße Hundezone,Hundezone,1223.0,True,False,2,16.276616936478682,48.17227854447372,POINT (16.276616936478682 48.17227854447372),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097790,2097790,Christine-Nöstlinger-Park,Hundezone,1202.0,True,True,3,16.324650118050748,48.22516885736882,POINT (16.324650118050748 48.22516885736882),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097810,2097810,PA Illgasse,Hundezone,1193.0,True,False,2,16.450022680098115,48.28714492025385,POINT (16.450022680098115 48.28714492025385),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098115,2098115,Park der Freiheit,Hundeverbot,1189.0,False,False,1,16.31460043734607,48.22350218167498,POINT (16.31460043734607 48.22350218167498),
HUNDEZONEOGD.2097981,2097981,Kurpark Oberlaa,Hundeverbot,1179.0,True,False,2,16.405487857784436,48.145539068612266,POINT (16.405487857784436 48.145539068612266),
HUNDEZONEOGD.2097793,2097793,PA Riegermühle,Hundezone,1178.0,True,False,2,16.298467559661123,48.14760655468004,POINT (16.298467559661123 48.14760655468004),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097795,2097795,Saarpark,Hundezone,1138.0,True,False,2,16.348373608354677,48.24528339891511,POINT (16.348373608354677 48.24528339891511),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097922,2097922,Arenbergpark,Hundezone,1125.0,True,False,2,16.39057319043707,48.19853310171937,POINT (16.39057319043707 48.19853310171937),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098008,2098008,PA Sommerergasse,Hundeverbot,1091.0,True,False,2,16.269768964995674,48.189079457220664,POINT (16.269768964995674 48.189079457220664),
HUNDEZONEOGD.2097746,2097746,Anton-Schmid-Promenade/AP,Hundezone,1088.0,True,False,2,16.372883845079873,48.251181628703385,POINT (16.372883845079873 48.251181628703385),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098112,2098112,PA Kriemhildplatz,Hundeverbot,1085.0,,False,1,16.328902889286784,48.20244386135029,POINT (16.328902889286784 48.20244386135029),
HUNDEZONEOGD.2097777,2097777,Schönbornpark,Hundezone,1084.0,True,True,3,16.35114659751942,48.2123541658466,POINT (16.35114659751942 48.2123541658466),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097867,2097867,Augarten West (Bundesgärten),Hundezone,1064.0,True,False,2,16.371009449229504,48.22644290118496,POINT (16.371009449229504 48.22644290118496),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098004,2098004,Friedrich-Gulda-Park,Hundeverbot,1058.0,False,False,1,16.388968406439727,48.2024954556179,POINT (16.388968406439727 48.2024954556179),
HUNDEZONEOGD.2097729,2097729,Anton-Schmid-Promenade/WP,Hundezone,1058.0,True,False,2,16.362475929346303,48.232340315881856,POINT (16.362475929346303 48.232340315881856),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098098,2098098,PA Dr.-Josef-Resch-Platz,Hundeverbot,1040.0,True,False,2,16.314388611313465,48.22503595908191,POINT (16.314388611313465 48.22503595908191),
HUNDEZONEOGD.2097914,2097914,PA Ruthnergasse,Hundezone,1038.0,True,False,2,16.42388265957399,48.27776507709944,POINT (16.42388265957399 48.27776507709944),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097886,2097886,Madame-d'Ora-Park,Hundezone,1013.0,True,True,3,16.498983850923064,48.2225969122317,POINT (16.498983850923064 48.2225969122317),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098032,2098032,PA Bertha-Löwi-Weg,Hundeverbot,1012.0,False,False,1,16.35111360521265,48.22523303356275,POINT (16.35111360521265 48.22523303356275),
HUNDEZONEOGD.2097831,2097831,Prater - Laufbergerwiese,Hundezone,1010.0,True,False,2,16.3950003550414,48.21509982803364,POINT (16.3950003550414 48.21509982803364),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098021,2098021,Wanda-Lanzer-Park,Hundeverbot,1007.0,True,False,2,16.3632965040371,48.18971806854029,POINT (16.3632965040371 48.18971806854029),
HUNDEZONEOGD.2097845,2097845,PA Lautenschlägergasse,Hundezone,997.0,True,True,2,16.425644699398187,48.17669130308507,POINT (16.425644699398187 48.17669130308507),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097968,2097968,PA Kendlerstraße (MA 51),Hundeverbot,996.0,True,False,1,16.309381020416286,48.203435718270285,POINT (16.309381020416286 48.203435718270285),
HUNDEZONEOGD.2098079,2098079,Karl-Terkal-Park,Hundeverbot,989.0,True,False,1,16.25610300727199,48.20249605816451,POINT (16.25610300727199 48.20249605816451),
HUNDEZONEOGD.2097727,2097727,Franz-Schwarz-Park,Hundezone,989.0,True,True,2,16.339258670106737,48.18877473447244,POINT (16.339258670106737 48.18877473447244),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097995,2097995,Gerda-Lerner-Park,Hundeverbot,988.0,,False,0,16.318973732927166,48.23719484872123,POINT (16.318973732927166 48.23719484872123),
HUNDEZONEOGD.2097835,2097835,An der Neurisse,Hundezone,956.0,True,False,1,16.492243812789095,48.248689586995965,POINT (16.492243812789095 48.248689586995965),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097842,2097842,PA Steinweisweg,Hundezone,914.0,True,False,1,16.316686095567878,48.17856655977266,POINT (16.316686095567878 48.17856655977266),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097830,2097830,Heldenplatz (Bundesgärten),Hundezone,904.0,True,False,1,16.361633646433216,48.20619125744202,POINT (16.361633646433216 48.20619125744202),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098102,2098102,Herklotzpark,Hundeverbot,879.0,,False,0,16.33274474234714,48.18926733053762,POINT (16.33274474234714 48.18926733053762),
HUNDEZONEOGD.2097750,2097750,GA Alszeile,Hundezone,877.0,True,True,2,16.311645580796448,48.22703735697525,POINT (16.311645580796448 48.22703735697525),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098127,2098127,Druk-Yul-Park,Hundeverbot,868.0,,False,0,16.273576499186756,48.15618393699275,POINT (16.273576499186756 48.15618393699275),
HUNDEZONEOGD.2097948,2097948,Ernst-Paul-Zimper-Park,Hundezone,847.0,True,False,1,16.45163890711747,48.252843924154256,POINT (16.45163890711747 48.252843924154256),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097816,2097816,Durchlaufstraße,Hundezone,837.0,False,False,0,16.38182855651531,48.23865178552119,POINT (16.38182855651531 48.23865178552119),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098143,2098143,PA Kudlichgasse,Hundeverbot,836.0,True,False,1,16.381793344103418,48.17267078940824,POINT (16.381793344103418 48.17267078940824),
HUNDEZONEOGD.2097741,2097741,GA Eipeldauer Straße,Hundezone,833.0,True,False,1,16.443506300999253,48.2543992221851,POINT (16.443506300999253 48.2543992221851),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097909,2097909,Hayekpark,Hundezone,832.0,True,False,1,16.342434036504454,48.23896232748443,POINT (16.342434036504454 48.23896232748443),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097929,2097929,Hebbelpark,Hundezone,830.0,True,False,1,16.377341746847012,48.16684003315686,POINT (16.377341746847012 48.16684003315686),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098129,2098129,An der unteren Alten Donau (MA45),Hundeverbot,828.0,False,False,0,16.433662483161676,48.232262847970446,POINT (16.433662483161676 48.232262847970446),
HUNDEZONEOGD.2097974,2097974,Vinzenz-von-Paul-Park,Hundeverbot,824.0,,False,0,16.343920821425733,48.19377290203406,POINT (16.343920821425733 48.19377290203406),
HUNDEZONEOGD.2097803,2097803,PA Fasangartengasse,Hundezone,817.0,True,False,1,16.303676370538717,48.17000084372994,POINT (16.303676370538717 48.17000084372994),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097892,2097892,PA Thomagasse,Hundezone,816.0,True,False,1,16.405628856015745,48.274511364565015,POINT (16.405628856015745 48.274511364565015),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097815,2097815,Durchlaufstraße,Hundezone,799.0,False,False,0,16.382322566810018,48.23997536944468,POINT (16.382322566810018 48.23997536944468),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097961,2097961,GA Esteplatz,Hundeverbot,788.0,False,False,0,16.38990238859228,48.205139079016,POINT (16.38990238859228 48.205139079016),
HUNDEZONEOGD.2097860,2097860,PA Mühlschüttelgasse (MA 45),Hundezone,788.0,True,False,1,16.41305704112793,48.2483116605527,POINT (16.41305704112793 48.2483116605527),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097802,2097802,Claudia-Heill-Park,Hundezone,785.0,True,True,2,16.437592159829066,48.24936156993748,POINT (16.437592159829066 48.24936156993748),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098074,2098074,Huttengasse,Hundeverbot,763.0,,False,0,16.311115608138156,48.212243870433724,POINT (16.311115608138156 48.212243870433724),
HUNDEZONEOGD.2098145,2098145,Copa Beach (MA45),Hundeverbot,760.0,False,False,0,16.410544887831957,48.231240352442015,POINT (16.410544887831957 48.231240352442015),
HUNDEZONEOGD.2097823,2097823,Waisenhauspark,Hundezone,751.0,True,True,2,16.399443171019954,48.19062118301322,POINT (16.399443171019954 48.19062118301322),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097770,2097770,Neilreichgasse (MA49),Hundeauslaufplatz,750.0,True,False,1,16.360303827665724,48.158864356759246,POINT (16.360303827665724 48.158864356759246),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097899,2097899,Am Rosenhügel Hundeauslauf,Hundeauslaufplatz,749.0,True,True,2,16.29103764636894,48.161964536507206,POINT (16.29103764636894 48.161964536507206),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097737,2097737,PA Donaustadtstraße,Hundezone,749.0,True,False,1,16.438154915752676,48.23869846719018,POINT (16.438154915752676 48.23869846719018),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097731,2097731,Lichtentalerpark,Hundezone,734.0,True,True,2,16.35837175384381,48.22631445734974,POINT (16.35837175384381 48.22631445734974),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097792,2097792,Martin-Luther-King-Park,Hundezone,726.0,True,True,2,16.35390938702583,48.17486654503099,POINT (16.35390938702583 48.17486654503099),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097751,2097751,Miep-Gies-Park,Hundezone,710.0,True,False,1,16.32573389532952,48.16314112358889,POINT (16.32573389532952 48.16314112358889),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097840,2097840,PA Vierthalergasse,Hundezone,710.0,True,True,2,16.334605180410374,48.178859840759884,POINT (16.334605180410374 48.178859840759884),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097934,2097934,Theresienbadpark,Hundezone,703.0,True,False,1,16.32726760669238,48.18194191332282,POINT (16.32726760669238 48.18194191332282),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097973,2097973,PA Kranzgasse,Hundeverbot,690.0,True,False,1,16.333214974626234,48.189370855736634,POINT (16.333214974626234 48.189370855736634),
HUNDEZONEOGD.2097884,2097884,Wagramer Straße/Lieblgasse (Wiener Wohnen),Hundezone,687.0,True,False,1,16.451600303574253,48.26040087076648,POINT (16.451600303574253 48.26040087076648),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097869,2097869,Volkspark Laaerberg,Hundezone,686.0,True,True,2,16.386926709116825,48.15287484355035,POINT (16.386926709116825 48.15287484355035),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097738,2097738,Hugo-Gottschlich-Park,Hundezone,681.0,True,True,2,16.37100801183462,48.23534081492649,POINT (16.37100801183462 48.23534081492649),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097942,2097942,Modenapark,Hundezone,679.0,True,False,1,16.382352004830484,48.20040166287161,POINT (16.382352004830484 48.20040166287161),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097928,2097928,Hernalser Gürtel Hundezone,Hundezone,675.0,True,True,2,16.339838375309448,48.21280183792755,POINT (16.339838375309448 48.21280183792755),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097927,2097927,Maria-Lassnig-Straße Hundezone,Hundezone,671.0,True,False,1,16.387115883519893,48.179829561377424,POINT (16.387115883519893 48.179829561377424),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098018,2098018,PA Rosinagasse,Hundeverbot,671.0,,False,0,16.332085234943854,48.19425639776714,POINT (16.332085234943854 48.19425639776714),
HUNDEZONEOGD.2098058,2098058,Hans-Rott-Park,Hundeverbot,667.0,False,False,0,16.326874508865338,48.18883460950846,POINT (16.326874508865338 48.18883460950846),
HUNDEZONEOGD.2097865,2097865,PaN-Park,Hundezone,665.0,True,False,1,16.315949321912733,48.140378671091945,POINT (16.315949321912733 48.140378671091945),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097850,2097850,Alfred-Grünwald-Park,Hundezone,659.0,True,True,2,16.361626149399275,48.1980948956005,POINT (16.361626149399275 48.1980948956005),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097752,2097752,PA Harthausergasse,Hundezone,646.0,True,False,1,16.338200488953877,48.18717578519702,POINT (16.338200488953877 48.18717578519702),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097807,2097807,Reithofferpark,Hundezone,644.0,True,True,2,16.330514869398343,48.198439694988565,POINT (16.330514869398343 48.198439694988565),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097786,2097786,Erika-Morini-Park,Hundezone,643.0,True,True,2,16.41487678044382,48.2146503508633,POINT (16.41487678044382 48.2146503508633),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097912,2097912,Antonspark,Hundezone,639.0,True,False,1,16.378056437474118,48.170523309788656,POINT (16.378056437474118 48.170523309788656),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097883,2097883,Resselpark,Hundezone,635.0,True,True,2,16.37307145948174,48.19960216290949,POINT (16.37307145948174 48.19960216290949),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098068,2098068,Josef-Pfeifer-Park,Hundeverbot,625.0,False,False,0,16.387450618605026,48.20606972034916,POINT (16.387450618605026 48.20606972034916),
HUNDEZONEOGD.2097880,2097880,GA Obere Donaustraße,Hundezone,623.0,True,False,1,16.374740790333508,48.215670680935105,POINT (16.374740790333508 48.215670680935105),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097858,2097858,Elinor-Ostrom-Park,Hundezone,622.0,True,False,1,16.510742805446064,48.22869116103867,POINT (16.510742805446064 48.22869116103867),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097881,2097881,Arne-Karlsson-Park,Hundezone,605.0,True,True,2,16.353910918909012,48.22153758433544,POINT (16.353910918909012 48.22153758433544),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097730,2097730,Hundezone Himmelbaurgasse,Hundezone,604.0,True,False,1,16.28977564413445,48.17287272943401,POINT (16.28977564413445 48.17287272943401),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097926,2097926,Lerchenfelder Gürtel Hundezone,Hundezone,598.0,True,True,2,16.337611647613205,48.20674959846906,POINT (16.337611647613205 48.20674959846906),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097876,2097876,Artillerieplatz Hundezone,Hundezone,597.0,True,False,1,16.47321271647428,48.16450294467111,POINT (16.47321271647428 48.16450294467111),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097938,2097938,PA Töllergasse,Hundezone,587.0,True,False,1,16.420752523701218,48.25694377696566,POINT (16.420752523701218 48.25694377696566),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097822,2097822,Kardinal-Nagl-Park,Hundezone,584.0,True,True,2,16.401026667248328,48.19755483379687,POINT (16.401026667248328 48.19755483379687),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098080,2098080,PA Carminweg,Hundeverbot,584.0,,False,0,16.42167648318757,48.2544600739496,POINT (16.42167648318757 48.2544600739496),
HUNDEZONEOGD.2097930,2097930,Ostbahnbegleitstraße//Hausfeldstraße/Johann-Kutschera-Gasse,Hundezone,578.0,True,True,2,16.493585924008915,48.233687371083,POINT (16.493585924008915 48.233687371083),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097919,2097919,Hundertwasser-Promenade,Hundezone,577.0,True,False,1,16.396006066226118,48.208481393560504,POINT (16.396006066226118 48.208481393560504),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097744,2097744,An den alten Schanzen Hundezone,Hundezone,573.0,True,False,1,16.496296451091315,48.22556160793059,POINT (16.496296451091315 48.22556160793059),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097939,2097939,Freie Mitte,Hundezone,570.0,True,True,2,16.389051405023853,48.23036258164539,POINT (16.389051405023853 48.23036258164539),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097756,2097756,Puchsbaumpark,Hundezone,559.0,True,False,1,16.385773963386594,48.17258642459379,POINT (16.385773963386594 48.17258642459379),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097903,2097903,Freie Mitte,Hundezone,553.0,True,True,2,16.390727487815013,48.226914052470825,POINT (16.390727487815013 48.226914052470825),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097812,2097812,Hyblerpark,Hundezone,545.0,True,True,2,16.413050224277786,48.18148687567204,POINT (16.413050224277786 48.18148687567204),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097851,2097851,Richard-Wagner-Park,Hundezone,539.0,True,True,2,16.32749550338541,48.21010926740917,POINT (16.32749550338541 48.21010926740917),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098163,2098163,PA Moshe-Jahoda-Platz,Hundeverbot,533.0,False,False,0,16.335456230714744,48.192167044260486,POINT (16.335456230714744 48.192167044260486),
HUNDEZONEOGD.2097758,2097758,Lorenz-Bayer-Park,Hundezone,532.0,True,False,1,16.32586612453163,48.2144698672107,POINT (16.32586612453163 48.2144698672107),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098084,2098084,Ernst-Jandl-Park,Hundeverbot,529.0,True,False,1,16.367765671009465,48.19309963095726,POINT (16.367765671009465 48.19309963095726),
HUNDEZONEOGD.2097891,2097891,Helmut-Zilk-Park,Hundezone,517.0,True,True,2,16.386157668492242,48.17824844638234,POINT (16.386157668492242 48.17824844638234),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098132,2098132,PA Dolfi-Gruber-Weg,Hundeverbot,516.0,,False,0,16.441722051763552,48.24115462731747,POINT (16.441722051763552 48.24115462731747),
HUNDEZONEOGD.2097946,2097946,PA Sechshauser Gürtel,Hundezone,506.0,True,False,1,16.337575267753536,48.189983091040816,POINT (16.337575267753536 48.189983091040816),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097870,2097870,Arthaberpark,Hundezone,505.0,True,False,1,16.370751510437,48.17272584192381,POINT (16.370751510437 48.17272584192381),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098015,2098015,Widerhoferplatz,Hundeverbot,505.0,,False,0,16.355510022043177,48.22324441291261,POINT (16.355510022043177 48.22324441291261),
HUNDEZONEOGD.2097918,2097918,Steinbauerpark,Hundezone,504.0,True,True,2,16.33905702427925,48.18137969754169,POINT (16.33905702427925 48.18137969754169),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097846,2097846,Andreas-Rett-Park,Hundezone,498.0,True,False,1,16.28132247160007,48.16551256801287,POINT (16.28132247160007 48.16551256801287),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098067,2098067,GA Bennoplatz,Hundeverbot,495.0,True,False,1,16.342194706044864,48.212236132146145,POINT (16.342194706044864 48.212236132146145),
HUNDEZONEOGD.2097947,2097947,PA Berresgasse EPK4,Hundezone,484.0,True,True,2,16.488570568511122,48.243605593554534,POINT (16.488570568511122 48.243605593554534),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2098012,2098012,PA Löwygrube,Hundeverbot,481.0,True,False,1,16.402880334528952,48.163932481938424,POINT (16.402880334528952 48.163932481938424),
HUNDEZONEOGD.2098035,2098035,Antonspark,Hundeverbot,480.0,,False,0,16.37701982544949,48.170969557347874,POINT (16.37701982544949 48.170969557347874),
HUNDEZONEOGD.2097762,2097762,Max-Winter-Park,Hundeauslaufplatz,475.0,True,True,2,16.400567216959654,48.219679457759305,POINT (16.400567216959654 48.219679457759305),http://www.wien.gv.at/umwelt/parks/hundezonen.html
HUNDEZONEOGD.2097817,2097817,Mortarapark,Hundezone,469.0,True,True,2,16.38718645339719,48.23400398298958,POINT (16.38718645339719 48.23400398298958),http://www.wien.gv.at/umwelt/parks/hundezonen.html
