district,postal_code,breed,dog_size,dog_count
3,1030,Collie Kurzhaar (Smooth) / Deutscher Schäferhund,large,1
3,1030,Collie Kurzhaar (Smooth) / Mischling,medium,1
3,1030,Collie Langhaar (Rough),medium,5
3,1030,Collie Langhaar (Rough) / Golden Retriever,large,1
3,1030,Collie Langhaar (Rough) / Mischling,medium,2
3,1030,Collie Langhaar (Rough) / Zwergschnauzer pfeffer-salz,medium,1
3,1030,Coton de Tulear,small,5
3,1030,Dackel,small,29
3,1030,Dackel / Deutscher Pinscher,medium,1
3,1030,Dackel / Mischling,small,20
3,1030,Dalmatiner,medium,10
3,1030,Dalmatiner / Mischling,medium,2
3,1030,Dansk-Svensk Gardshund,medium,2
3,1030,Deutsch Drahthaar,medium,4
3,1030,Deutsch Drahthaar / Jack Russell Terrier,medium,1
3,1030,Deutsch Drahthaar / Mischling,medium,2
3,1030,Deutsch Kurzhaar,medium,6
3,1030,Deutsch Kurzhaar / Jack Russell Terrier,medium,1
3,1030,Deutsch Langhaar,medium,1
3,1030,Deutsche Dogge gefleckt,large,1
3,1030,Deutsche Dogge schwarz,large,2
3,1030,Deutscher Boxer gelb,large,2
3,1030,Deutscher Boxer gelb / American Staffordshire Terrier,large,1
3,1030,Deutscher Boxer gelb / Dackel,large,1
3,1030,Deutscher Boxer gelb / Mischling,large,1
3,1030,Deutscher Boxer gestromt,large,1
3,1030,Deutscher Boxer gestromt / Kurzhaar Dachshund Normal,large,1
3,1030,Deutscher Jagdterrier,medium,2
3,1030,Deutscher Jagdterrier / Mischling,medium,1
3,1030,Deutscher Jagdterrier / Schwarzer Terrier,large,1
3,1030,Deutscher Jagdterrier / Srpski Gonic,medium,1
3,1030,Deutscher Pinscher,medium,2
3,1030,Deutscher Pinscher / King Charles Spaniel,medium,1
3,1030,Deutscher Pinscher / Mischling,medium,3
3,1030,Deutscher Pinscher / Yorkshire Terrier,medium,1
3,1030,Deutscher Schäferhund,large,27
3,1030,Deutscher Schäferhund / Belgischer Schäferhund,large,1
3,1030,Deutscher Schäferhund / Berner Sennenhund,large,2
3,1030,Deutscher Schäferhund / Chihuahua Kurzhaar,large,1
3,1030,Deutscher Schäferhund / Collie Kurzhaar (Smooth),large,2
3,1030,Deutscher Schäferhund / Collie Langhaar (Rough),large,1
3,1030,Deutscher Schäferhund / Dackel,large,1
3,1030,Deutscher Schäferhund / Golden Retriever,large,1
3,1030,Deutscher Schäferhund / Greyhound,large,1
3,1030,Deutscher Schäferhund / Labrador Retriever,large,2
3,1030,Deutscher Schäferhund / Leonberger,large,1
3,1030,Deutscher Schäferhund / Mischling,large,15
3,1030,Deutscher Schäferhund / Ostsibirischer Laika,large,1
3,1030,Deutscher Schäferhund / Parson Russell Terrier,large,2
3,1030,Deutscher Schäferhund / Siberian Husky,large,1
3,1030,Deutscher Schäferhund / Welsh Corgi Cardigan,large,1
3,1030,Deutscher Schäferhund / Welsh Corgi Pembroke,large,2
3,1030,Deutscher Schäferhund Langstockhaar,large,1
3,1030,Deutscher Schäferhund Langstockhaar / Bracke,large,1
3,1030,Deutscher Schäferhund Langstockhaar / Coban Köpegi (Anatolis,large,1
3,1030,Deutscher Schäferhund Langstockhaar / Mischling,large,2
3,1030,Deutscher Spitz,medium,3
3,1030,Dobermann braun-rot,large,2
3,1030,Dobermann braun-rot / Mischling,large,3
3,1030,Dobermann schwarz-rot,large,2
3,1030,Dogo Argentino,large,1
3,1030,Elo,medium,1
3,1030,English Cocker Spaniel einfärbig,medium,15
3,1030,English Cocker Spaniel einfärbig / Border Collie,medium,1
3,1030,English Cocker Spaniel einfärbig / Deutscher Pinscher,medium,1
3,1030,English Cocker Spaniel einfärbig / English Cocker Spaniel me,medium,1
3,1030,English Cocker Spaniel einfärbig / Klein- oder Mittelpudel,medium,2
3,1030,English Cocker Spaniel einfärbig / Kleinpudel Apricot,medium,1
3,1030,English Cocker Spaniel einfärbig / Langhaar Dachshund Kaninc,medium,1
3,1030,English Cocker Spaniel einfärbig / Mischling,medium,1
3,1030,English Cocker Spaniel einfärbig / Pudel,medium,1
3,1030,English Cocker Spaniel mehrfärbig,medium,15
3,1030,English Cocker Spaniel mehrfärbig / Grosspudel Apricot,large,1
3,1030,English Cocker Spaniel mehrfärbig / Mischling,medium,4
3,1030,English Cocker Spaniel mehrfärbig / Zwergpudel Apricot,medium,1
3,1030,English Foxhound / Mischling,large,1
3,1030,English Pointer,medium,3
3,1030,English Pointer / Dalmatiner,medium,1
3,1030,English Pointer / English Setter,medium,1
3,1030,English Pointer / Mischling,medium,2
3,1030,English Pointer / Podenco Ibicenco Kurzhaar,medium,1
3,1030,English Setter,medium,4
3,1030,English Setter / Jack Russell Terrier,medium,1
3,1030,English Setter / Mischling,medium,2
3,1030,English Springer Spaniel,medium,5
3,1030,English Springer Spaniel / Mischling,medium,1
3,1030,English Toy Terrier,small,1
3,1030,Entlebucher Sennenhund,medium,4
3,1030,Entlebucher Sennenhund / Appenzeller Sennenhund,large,1
3,1030,Epagneul breton,medium,2
3,1030,Epagneul breton / Epagneul francais,medium,1
3,1030,Epagneul breton / Mischling,medium,1
3,1030,Eurasier,medium,1
3,1030,Eurasier / Pit Bull Terrier,large,1
3,1030,Field Spaniel,medium,1
3,1030,Finnen-Spitz / Jack Russell Terrier,medium,1
3,1030,Finnischer Lapphund (Suomen Lapinkoira),medium,1
3,1030,Flat-Coated Retriever,large,11
3,1030,Flat-Coated Retriever / Labrador Retriever,large,1
3,1030,Flat-Coated Retriever / Mischling,large,1
3,1030,Fox Terrier drahthaar,medium,1
3,1030,Fox Terrier drahthaar / Fox Terrier glatthaar,medium,1
3,1030,Fox Terrier drahthaar / Jack Russell Terrier,medium,1
3,1030,Fox Terrier drahthaar / Malteser,medium,1
3,1030,Fox Terrier drahthaar / Mischling,medium,2
3,1030,Fox Terrier glatthaar,medium,6
3,1030,Fox Terrier glatthaar / Jack Russell Terrier,medium,1
3,1030,Fox Terrier glatthaar / Mischling,medium,2
3,1030,Fox Terrier glatthaar / Pekingese,medium,1
3,1030,Fox Terrier glatthaar / Pinscher,medium,1
3,1030,Französische Bulldogge,medium,71
3,1030,Französische Bulldogge / American Cocker Spaniel,medium,1
3,1030,Französische Bulldogge / Klein- oder Mittelpudel,medium,1
3,1030,Französische Bulldogge / Mischling,medium,2
3,1030,Galgo Espanol,medium,3
3,1030,Galgo Espanol / Labrador Retriever,large,1
3,1030,Galgo Espanol / Mischling,medium,1
3,1030,Golden Retriever,large,53
3,1030,Golden Retriever / Australian Shepherd,large,1
3,1030,Golden Retriever / Border Collie,large,1
3,1030,Golden Retriever / Deutscher Schäferhund,large,1
3,1030,Golden Retriever / English Cocker Spaniel einfärbig,large,1
3,1030,Golden Retriever / English Cocker Spaniel mehrfärbig,large,1
3,1030,Golden Retriever / Flat-Coated Retriever,large,1
3,1030,Golden Retriever / Grosspudel Rot,large,1
3,1030,Golden Retriever / Kleinpudel Apricot,large,1
3,1030,Golden Retriever / Kurzhaar Dachshund Normal,large,1
3,1030,Golden Retriever / Mischling,large,7
3,1030,Golden Retriever / Pudel,large,1
3,1030,Golden Retriever / Siberian Husky,large,1
3,1030,Gonczy Polski,medium,2
3,1030,Gordon Setter,medium,3
3,1030,Gos d'Atura Catala,medium,1
3,1030,Greyhound,medium,4
3,1030,Greyhound / Jack Russell Terrier,medium,1
3,1030,Greyhound / Mischling,medium,1
3,1030,Griffon belge,small,2
3,1030,Griffon bruxellois,small,3
3,1030,Grosspudel Apricot,large,5
3,1030,Grosspudel Apricot / Mischling,large,1
3,1030,Grosspudel Braun,large,1
3,1030,Grosspudel Falb,large,1
3,1030,Grosspudel Grau,large,1
3,1030,Grosspudel Schwarz,large,4
3,1030,Grosspudel Weiss,large,2
3,1030,Grosspudel Weiss / Golden Retriever,large,2
3,1030,Grosspudel falb aus Mehrfarben,large,1
3,1030,Grosspudel schwarz aus Mehrfarben,large,1
3,1030,Grosspudel schwarz aus Mehrfarben / Labrador Retriever,large,1
3,1030,Grossspitz Weiss / Mischling,large,1
3,1030,Havaneser,small,24
3,1030,Havaneser / Bichon frise,small,2
3,1030,Havaneser / English Cocker Spaniel mehrfärbig,medium,1
3,1030,Havaneser / Golden Retriever,large,1
3,1030,Havaneser / Kleinpudel Weiss,medium,1
3,1030,Havaneser / Mischling,small,5
3,1030,Havaneser / Pinscher,medium,1
3,1030,Havaneser / Pudelpointer,medium,1
3,1030,Havaneser / Toypudel Weiss,medium,1
3,1030,Havaneser / Toypudel falb aus Mehrfarben,medium,1
3,1030,Hellinikos Ichnilatis,medium,1
3,1030,Holländischer Schäferhund Kurzhaar,large,1
3,1030,Holländischer Schäferhund Kurzhaar / Labrador Retriever,large,1
3,1030,Holländischer Schäferhund Kurzhaar / Mischling,large,1
3,1030,Hrvatski Ovcar,medium,1
3,1030,Hrvatski Ovcar / Mischling,medium,1
3,1030,Hrvatski Ovcar / Pekingese,medium,1
3,1030,Irish Glen of Imaal Terrier / Mischling,medium,1
3,1030,Irish Red Setter,medium,2
3,1030,Irish Red Setter / Grosspudel Apricot,large,2
3,1030,Irish Soft Coated Wheaten Terrier,medium,1
3,1030,Irish Terrier,medium,8
3,1030,Irish Wolfhound,large,1
3,1030,Irish Wolfhound / Alaskan Malamute,large,1
3,1030,Istrianer Bracke Kurzhaar (Kratkodlaki Gonic),medium,4
3,1030,Istrianer Bracke Rauhhaar (Ostrodlaki Gonic) / Mischling,medium,1
3,1030,Italienisches Windspiel,small,7
3,1030,Jack Russell Terrier,medium,30
3,1030,Jack Russell Terrier / Chihuahua Kurzhaar,medium,1
3,1030,Jack Russell Terrier / Deutscher Boxer gelb,large,1
3,1030,Jack Russell Terrier / Französische Bulldogge,medium,1
3,1030,Jack Russell Terrier / Golden Retriever,large,1
3,1030,Jack Russell Terrier / Kurzhaar Dachshund Normal,medium,1
3,1030,Jack Russell Terrier / Malteser,medium,1
3,1030,Jack Russell Terrier / Mischling,medium,29
3,1030,Jack Russell Terrier / Parson Russell Terrier,medium,1
3,1030,Jack Russell Terrier / Yorkshire Terrier,medium,1
3,1030,Jack Russell Terrier / Zwergschnauzer schwarz,medium,1
3,1030,Jack Russell Terrier / Österreichischer Pinscher,medium,1
3,1030,Jagdterrier / Mischling,medium,1
3,1030,Kaukasischer Ovtcharka / Mischling,large,2
3,1030,Kerry Blue Terrier,medium,2
3,1030,King Charles Spaniel,small,2
3,1030,King Charles Spaniel / Kleinpudel Rot,medium,1
3,1030,Klein- oder Mittelpudel,medium,4
3,1030,Klein- oder Mittelpudel / Malteser,medium,1
3,1030,Klein- oder Mittelpudel / Mischling,medium,2
3,1030,Kleiner Münsterländer,medium,4
3,1030,Kleinpudel Apricot,medium,3
3,1030,Kleinpudel Apricot / Malteser,medium,2
3,1030,Kleinpudel Apricot / Tibetan Terrier,medium,1
3,1030,Kleinpudel Braun,medium,2
3,1030,Kleinpudel Braun / English Cocker Spaniel mehrfärbig,medium,1
3,1030,Kleinpudel Braun / Golden Retriever,large,1
3,1030,Kleinpudel Braun / Malteser,medium,1
3,1030,Kleinpudel Falb,medium,1
3,1030,Kleinpudel Grau,medium,1
3,1030,Kleinpudel Rot,medium,2
3,1030,Kleinpudel Rot / Cavalier King Charles Spaniel,medium,1
3,1030,Kleinpudel Rot / English Cocker Spaniel einfärbig,medium,1
3,1030,Kleinpudel Rot / Mischling,medium,1
3,1030,Kleinpudel Schwarz,medium,5
3,1030,Kleinpudel Schwarz / Mischling,medium,1
3,1030,Kleinpudel Weiss,medium,1
3,1030,Kleinpudel Weiss / Mischling,medium,1
3,1030,Kleinspitz Braun/Schwarz / Yorkshire Terrier,medium,1
3,1030,Kleinspitz Weiss,medium,2
3,1030,Kooikerhondje,medium,3
3,1030,Kromfohrländer / Havaneser,medium,1
3,1030,Kurzhaar Dachshund Kaninchen,small,10
3,1030,Kurzhaar Dachshund Kaninchen / Jack Russell Terrier,medium,3
3,1030,Kurzhaar Dachshund Kaninchen / Mischling,small,1
3,1030,Kurzhaar Dachshund Kaninchen / Mudi,medium,1
3,1030,Kurzhaar Dachshund Normal,small,8
3,1030,Kurzhaar Dachshund Normal / Havaneser,small,1
3,1030,Kurzhaar Dachshund Normal / Holländischer Schäferhund Kurzha,large,1
3,1030,Kurzhaar Dachshund Normal / Labrador Retriever,large,4
3,1030,Kurzhaar Dachshund Normal / Mischling,small,4
3,1030,Kurzhaar Dachshund Normal / Pinscher,medium,3
3,1030,Kurzhaar Dachshund Normal / Welsh Corgi Cardigan,medium,1
3,1030,Kurzhaar Dachshund Normal / Österreichischer Pinscher,medium,2
3,1030,Kurzhaar Dachshund Zwerg,small,19
3,1030,Kurzhaar Dachshund Zwerg / Pinscher,medium,1
3,1030,Kuvasz,large,1
3,1030,Labradoodle,medium,9
3,1030,Labrador Retriever,large,99
3,1030,Labrador Retriever / American Staffordshire Terrier,large,1
3,1030,Labrador Retriever / Appenzeller Sennenhund,large,1
3,1030,Labrador Retriever / Australian Shepherd,large,2
3,1030,Labrador Retriever / Beagle Harrier,large,1
3,1030,Labrador Retriever / Border Collie,large,1
3,1030,Labrador Retriever / Deutsche Dogge blau,large,1
3,1030,Labrador Retriever / Deutsche Dogge schwarz,large,1
3,1030,Labrador Retriever / Deutscher Pinscher,large,1
3,1030,Labrador Retriever / Deutscher Schäferhund,large,1
3,1030,Labrador Retriever / English Setter,large,1
3,1030,Labrador Retriever / Galgo Espanol,large,1
3,1030,Labrador Retriever / Golden Retriever,large,5
3,1030,Labrador Retriever / Grosspudel Apricot,large,1
3,1030,Labrador Retriever / Grosspudel Braun,large,1
3,1030,Labrador Retriever / Grosspudel falb aus Mehrfarben,large,1
3,1030,Labrador Retriever / Italienisches Windspiel,large,1
3,1030,Labrador Retriever / Jack Russell Terrier,large,1
3,1030,Labrador Retriever / Kurzhaar Dachshund Normal,large,3
3,1030,Labrador Retriever / Magyar Vizsla Drahthaar,large,1
3,1030,Labrador Retriever / Magyar Vizsla Kurzhaar,large,1
3,1030,Labrador Retriever / Mischling,large,36
3,1030,Labrador Retriever / Mudi,large,1
3,1030,Labrador Retriever / Podenco Canario,large,1
3,1030,Labrador Retriever / Pudelpointer,large,3
3,1030,Labrador Retriever / Rauhhaar Dachshund Normal,large,1
3,1030,Labrador Retriever / Rhodesian Ridgeback,large,1
3,1030,Labrador Retriever / Schnauzer pfeffersalz,large,3
3,1030,Labrador Retriever / Shih Tzu,large,2
3,1030,Labrador Retriever / Tornjak,large,1
3,1030,Lagotto romagnolo,medium,31
3,1030,Lagotto romagnolo / English Cocker Spaniel mehrfärbig,medium,1
3,1030,Landseer,large,1
3,1030,Landseer / Deutscher Pinscher,large,1
3,1030,Langhaar Dachshund Kaninchen,small,2
3,1030,Langhaar Dachshund Normal,small,2
3,1030,Langhaar Dachshund Normal / Jack Russell Terrier,medium,1
3,1030,Langhaar Dachshund Normal / Mischling,small,2
3,1030,Langhaar Dachshund Zwerg,small,5
3,1030,Lhasa Apso,small,1
3,1030,Magyar Agar,large,3
3,1030,Magyar Agar / Labrador Retriever,large,1
3,1030,Magyar Vizsla Drahthaar,medium,14
3,1030,Magyar Vizsla Drahthaar / Fox Terrier drahthaar,medium,1
3,1030,Magyar Vizsla Drahthaar / Labrador Retriever,large,3
3,1030,Magyar Vizsla Drahthaar / Mischling,medium,1
3,1030,Magyar Vizsla Kurzhaar,medium,6
3,1030,Magyar Vizsla Kurzhaar / Schnauzer schwarz,medium,1
3,1030,Malinois,medium,2
3,1030,Malinois / Mischling,medium,1
3,1030,Malteser,small,88
3,1030,Malteser / Bichon frise,small,1
3,1030,Malteser / Deutsch Kurzhaar,medium,1
3,1030,Malteser / Kleinpudel Apricot,medium,1
3,1030,Malteser / Kleinpudel Braun,medium,2
3,1030,Malteser / Kleinpudel Weiss,medium,1
3,1030,Malteser / Mischling,small,7
3,1030,Malteser / Papillon,small,1
3,1030,Malteser / Pudel,medium,12
3,1030,Malteser / Pudelpointer,medium,1
3,1030,Malteser / Shih Tzu,small,1
3,1030,Malteser / Toypudel Apricot,medium,2
3,1030,Malteser / Toypudel Braun,medium,1
3,1030,Malteser / Toypudel Grau,medium,1
3,1030,Malteser / Toypudel Rot,medium,2
3,1030,Malteser / Yorkshire Terrier,small,1
3,1030,Malteser / Zwergpudel Apricot,medium,6
3,1030,Manchester Terrier,medium,1
3,1030,Manchester Terrier / Pinscher,medium,1
3,1030,Maremmano - Abruzzese,large,1
3,1030,Mehrfarben Grosspudel schwarz weiss,large,1
3,1030,Miniatur Bull Terrier,medium,3
3,1030,Mittelspitz Braun/Schwarz / Mischling,medium,2
3,1030,Mittelspitz Weiss,medium,1
3,1030,Mittelspitz Weiss / Mischling,medium,1
3,1030,Mops (Carlin),small,25
3,1030,Mops (Carlin) / Clumber Spaniel,medium,1
3,1030,Mops (Carlin) / Labrador Retriever,large,1
3,1030,Mops (Carlin) / Mischling,small,1
3,1030,Mudi,medium,1
3,1030,Mudi / Mischling,medium,2
3,1030,Neufundländer,large,2
3,1030,Norfolk Terrier,small,1
3,1030,Norfolk Terrier / Mischling,small,1
3,1030,Norsk Elghund Grä,medium,1
3,1030,Norwich Terrier,small,3
3,1030,Norwich Terrier / Norfolk Terrier,small,1
3,1030,Nova Scotia Duck Tolling Retriever,medium,3
3,1030,Olde English Bulldogge,large,3
3,1030,Papillon,small,2
3,1030,Papillon / Mischling,small,2
3,1030,Papillon / Spitz,medium,1
3,1030,Papillon / Yorkshire Terrier,small,1
3,1030,Parson Russell Terrier,medium,14
3,1030,Parson Russell Terrier / Mischling,medium,1
3,1030,Parson Russell Terrier / Zwergschnauzer schwarz-silber,medium,1
3,1030,Pekingese,small,7
3,1030,Pekingese / Mischling,small,4
3,1030,Perro de agua Espanol,medium,4
3,1030,Petit brabancon,small,2
3,1030,Pinscher,medium,5
3,1030,Pinscher / Deutscher Spitz,medium,1
3,1030,Pinscher / Fox Terrier drahthaar,medium,1
3,1030,Pinscher / Kurzhaar Dachshund Normal,medium,1
3,1030,Pinscher / Mischling,medium,4
3,1030,Pinscher / Österreichischer Pinscher,medium,1
3,1030,Pit Bull Terrier,large,6
3,1030,Pit Bull Terrier / Mischling,large,4
3,1030,Podenco Canario,medium,1
3,1030,Podenco Canario / Cavalier King Charles Spaniel,medium,1
3,1030,Podenco Canario / Mischling,medium,2
3,1030,Podenco Ibicenco Kurzhaar,medium,1
3,1030,Podengo Portugues Kurzhaar Medio / Labrador Retriever,large,1
3,1030,Podengo Portugues Kurzhaar Pequeno,small,1
3,1030,Posavski Gonic / Mischling,medium,1
3,1030,Prager Rattler,small,2
3,1030,Pudel,medium,15
3,1030,Pudel / Mischling,medium,4
3,1030,Pudelpointer,medium,1
3,1030,Pudelpointer / Golden Retriever,large,1
3,1030,Puli andersfarbig,medium,2
3,1030,Puli andersfarbig / Mischling,medium,2
3,1030,Puli weiss / Kleinpudel Apricot,medium,1
3,1030,Pumi / Mischling,medium,1
3,1030,Pyrenäen Berghund / Mischling,large,1
3,1030,Rafeiro do Alentejo / Mischling,large,1
3,1030,Rauhhaar Dachshund Kaninchen / Zwergpinscher,medium,1
3,1030,Rauhhaar Dachshund Normal,small,7
3,1030,Rauhhaar Dachshund Normal / Mischling,small,3
3,1030,Rauhhaar Dachshund Zwerg,small,8
3,1030,Rauhhaar Dachshund Zwerg / Deutscher Schäferhund,large,1
3,1030,Rauhhaar Dachshund Zwerg / Mischling,small,1
3,1030,Rhodesian Ridgeback,large,6
3,1030,Rhodesian Ridgeback / Mischling,large,1
3,1030,Rottweiler,large,8
3,1030,Russkiy Toy Kurzhaar,small,2
3,1030,Russkiy Toy Langhaar,small,1
3,1030,Saluki,large,4
3,1030,Saluki / Mischling,large,1
3,1030,Samojede,large,8
3,1030,Samojede / Golden Retriever,large,1
3,1030,Samojede / Mischling,large,1
3,1030,Sandros Leisha Dog,large,1
3,1030,Schipperke / Mischling,small,1
3,1030,Schnauzer pfeffersalz,medium,3
3,1030,Schnauzer pfeffersalz / Mischling,medium,7
3,1030,Schnauzer schwarz,medium,1
3,1030,Schnauzer schwarz / Mischling,medium,1
3,1030,Schwarzer Terrier,large,1
3,1030,Schwarzer Terrier / Mischling,large,1
3,1030,Scottish Terrier,medium,5
3,1030,Scottish Terrier / Mischling,medium,1
3,1030,Scottish Terrier / Yorkshire Terrier,medium,1
3,1030,Segugio Italiano a pelo forte,medium,1
3,1030,Segugio Maremmano / Mischling,large,1
3,1030,Shar Pei,medium,3
3,1030,Shetland Sheepdog,medium,8
3,1030,Shiba,medium,12
3,1030,Shiba / Mischling,medium,3
3,1030,Shiba / Mops (Carlin),medium,1
3,1030,Shiba / Welsh Corgi Pembroke,medium,1
3,1030,Shih Tzu,small,14
3,1030,Shih Tzu / Belgischer Schäferhund,large,1
3,1030,Shih Tzu / Chihuahua Langhaar,small,1
3,1030,Shih Tzu / Malteser,small,1
3,1030,Shih Tzu / Mischling,small,2
3,1030,Shih Tzu / Toypudel Apricot,medium,1
3,1030,Siberian Husky,large,23
3,1030,Siberian Husky / Alaskan Malamute,large,1
3,1030,Siberian Husky / Australian Shepherd,large,2
3,1030,Siberian Husky / Deutscher Schäferhund,large,2
3,1030,Siberian Husky / Deutscher Schäferhund Langstockhaar,large,1
3,1030,Siberian Husky / Mischling,large,7
3,1030,Silken Windsprite,medium,4
3,1030,Sloughi / Mischling,large,2
3,1030,Spitz,medium,14
3,1030,Spitz / Kleiner Münsterländer,medium,1
3,1030,Spitz / Mischling,medium,7
3,1030,Spitz / Pekingese,medium,1
3,1030,Stabyhoun / Border Collie,medium,1
3,1030,Staffordshire Bullterrier,medium,2
3,1030,Staffordshire Bullterrier / Mischling,medium,1
3,1030,Staffordshire Bullterrier / Pit Bull Terrier,large,1
3,1030,Staffordshire Bullterrier / Rauhhaar Dachshund Normal,medium,1
3,1030,Steirische Rauhaarbracke,medium,1
3,1030,Tervueren,large,1
3,1030,Thai Ridgeback Dog / Berger Blanc Suisse,large,1
3,1030,Tibetan Spaniel,small,3
3,1030,Tibetan Terrier,medium,2
3,1030,Tibetan Terrier / Mischling,medium,2
3,1030,Tiroler Bracke / Kurzhaar Dachshund Kaninchen,medium,1
3,1030,Tiroler Bracke / Mischling,medium,1
3,1030,Tornjak / Mischling,large,2
3,1030,Toypudel Apricot,medium,11
3,1030,Toypudel Apricot / Malteser,medium,2
3,1030,Toypudel Apricot / Mischling,medium,1
3,1030,Toypudel Apricot / Shih Tzu,medium,1
3,1030,Toypudel Braun,medium,2
3,1030,Toypudel Falb,medium,1
3,1030,Toypudel Rot,medium,6
3,1030,Toypudel Schwarz,medium,2
3,1030,Toypudel Schwarz / Mischling,medium,1
3,1030,Toypudel Weiss,medium,1
3,1030,Tschechoslowakischer Wolfhund,large,1
3,1030,Unbekannt,unknown,56
3,1030,Unbekannt / Mischling,unknown,232
3,1030,Weimaraner Kurzhaar,large,5
3,1030,Weimaraner Kurzhaar / Brandlbracke,large,1
3,1030,Welsh Corgi Cardigan,medium,1
3,1030,Welsh Corgi Cardigan / Deutscher Schäferhund Langstockhaar,large,1
3,1030,Welsh Corgi Cardigan / Mischling,medium,2
3,1030,Welsh Corgi Pembroke,medium,8
3,1030,Welsh Corgi Pembroke / Deutscher Schäferhund,large,1
3,1030,Welsh Corgi Pembroke / Jack Russell Terrier,medium,1
3,1030,Welsh Springer Spaniel,medium,2
3,1030,Welsh Terrier,medium,3
3,1030,Welsh Terrier / Deutscher Jagdterrier,medium,1
3,1030,West Highland White Terrier,small,20
3,1030,West Highland White Terrier / Mischling,small,1
3,1030,Whippet,medium,20
3,1030,Whippet / Mischling,medium,2
3,1030,Windhund / Mischling,large,1
3,1030,Wolfspitz,large,2
3,1030,Xoloitzcuintle Grande,large,1
3,1030,Xoloitzcuintle Medio / Mischling,medium,1
3,1030,Yorkshire Terrier,small,39
3,1030,Yorkshire Terrier / Malteser,small,1
3,1030,Yorkshire Terrier / Mischling,small,9
3,1030,Yorkshire Terrier / Schnauzer schwarz,medium,1
3,1030,Zwergpinscher,medium,20
3,1030,Zwergpinscher / Chihuahua Kurzhaar,medium,2
3,1030,Zwergpinscher / Mischling,medium,7
3,1030,Zwergpudel Apricot,medium,41
3,1030,Zwergpudel Apricot / English Springer Spaniel,medium,1
3,1030,Zwergpudel Apricot / Malteser,medium,3
3,1030,Zwergpudel Braun,medium,8
3,1030,Zwergpudel Braun / Malteser,medium,1
3,1030,Zwergpudel Falb,medium,2
3,1030,Zwergpudel Rot,medium,1
3,1030,Zwergpudel Schwarz,medium,6
3,1030,Zwergpudel Schwarz / Cavalier King Charles Spaniel,medium,1
3,1030,Zwergpudel Schwarz / Yorkshire Terrier,medium,1
3,1030,Zwergpudel Weiss,medium,1
3,1030,Zwergpudel Weiss / Labrador Retriever,large,1
3,1030,Zwergpudel Weiss / Malteser,medium,1
3,1030,Zwergpudel falb aus Mehrfarben,medium,1
3,1030,Zwergpudel falb aus Mehrfarben / Bolonka Zwetna,medium,1
3,1030,Zwergpudel schwarz aus Mehrfarben,medium,3
3,1030,Zwergschnauzer pfeffer-salz,medium,11
3,1030,Zwergschnauzer pfeffer-salz / Mischling,medium,1
3,1030,Zwergschnauzer schwarz,medium,3
3,1030,Zwergschnauzer schwarz-silber,medium,1
3,1030,Zwergspitz (Pomeranian),medium,38
3,1030,Zwergspitz (Pomeranian) / Mischling,medium,3
3,1030,Österreichischer Pinscher,medium,4
3,1030,Österreichischer Pinscher / Deutscher Schäferhund,large,1
3,1030,Österreichischer Pinscher / Mischling,medium,3
3,1030,Österreichischer Pinscher / Podengo Portugues Kurzhaar Medio,medium,1
3,1030,Österreichischer Pinscher / Tibetan Spaniel,medium,1
4,1040,Airedale Terrier,medium,1
4,1040,Akita,large,1
4,1040,Alaskan Malamute / Mischling,large,1
4,1040,Alpenländische Dachsbracke,medium,1
4,1040,American Bully,large,1
4,1040,American Cocker Spaniel,medium,1
4,1040,American Staffordshire Terrier,large,9
4,1040,American Staffordshire Terrier / American Bully,large,1
4,1040,American Staffordshire Terrier / Mischling,large,1
4,1040,Appenzeller Sennenhund,large,2
4,1040,Australian Cattledog / Labrador Retriever,large,1
4,1040,Australian Kelpie,medium,1
4,1040,Australian Shepherd,medium,9
4,1040,Australian Shepherd / Border Collie,medium,1
4,1040,Australian Shepherd / Kleinpudel falb aus Mehrfarben,medium,1
4,1040,Barbet,medium,1
4,1040,Barsoi,large,3
4,1040,Beagle,medium,6
4,1040,Beagle / Dackel,medium,1
4,1040,Beagle / Labrador Retriever,large,1
4,1040,Bearded Collie,medium,2
4,1040,Belgischer Schäferhund,large,2
4,1040,Belgischer Schäferhund / Deutsch Kurzhaar,large,1
4,1040,Belgischer Schäferhund / Deutsche Bracke,large,1
4,1040,Belgischer Schäferhund / Labrador Retriever,large,1
4,1040,Belgischer Schäferhund / Mischling,large,1
4,1040,Berger Blanc Suisse,large,3
4,1040,Berner Sennenhund,large,3
4,1040,Bichon frise,small,2
4,1040,Biewer Terrier / Yorkshire Terrier,small,1
4,1040,Billy,large,1
4,1040,Bolonka Zwetna,small,3
4,1040,Border Collie,medium,11
4,1040,Border Collie / Galgo Espanol,medium,1
4,1040,Border Collie / Labrador Retriever,large,1
4,1040,Border Collie / Mischling,medium,2
4,1040,Border Terrier,medium,1
4,1040,Bracke,medium,1
4,1040,Bracke / Mischling,medium,1
4,1040,Bulldog,medium,3
4,1040,Bulldog / American Staffordshire Terrier,large,1
4,1040,Cairn Terrier,small,2
4,1040,Cairn Terrier / Mischling,small,1
4,1040,Cairn Terrier / Podengo Portugues Kurzhaar Medio,medium,1
4,1040,Cao de Agua Portugues (Portug. Wasserhund),large,1
4,1040,Cavalier King Charles Spaniel,small,10
4,1040,Cavalier King Charles Spaniel / Klein- oder Mittelpudel,medium,1
